word	c5	lemma	pos
necessity	NN1	necessity	SUBST
.	PUN	.	PUN

# sentence 542, Texts/A/A0/A04.xml
Similar	AJ0	similar	ADJ
passages	NN2	passage	SUBST
of	PRF	of	PREP
critical	AJ0	critical	ADJ
reflection	NN1	reflection	SUBST
or	CJC	or	CONJ
speculation	NN1	speculation	SUBST
can	VM0	can	VERB
be	VBI	be	VERB
found	VVN	find	VERB
in	PRP	in	PREP
many	DT0	many	ADJ
books	NN2	book	SUBST
.	PUN	.	PUN

# sentence 543, Texts/A/A0/A04.xml
Formal	AJ0	formal	ADJ
differences	NN2	difference	SUBST
in	PRP	in	PREP
art	NN1	art	SUBST
have	VHB	have	VERB
been	VBN	be	VERB
linked	VVN	link	VERB
to	PRP	to	PREP
places	NN2	place	SUBST
in	PRP	in	PREP
varied	AJ0	varied	ADJ
ways	NN2	way	SUBST
,	PUN	,	PUN
one	CRD	one	ADJ
of	PRF	of	PREP
the	AT0	the	ART
best-known	AJ0	best-known	ADJ
Renaissance	NN1	renaissance	SUBST
contrasts	NN2-VVZ	contrast	SUBST
being	VBG	be	VERB
the	AT0	the	ART
stress	NN1	stress	SUBST
on	PRP	on	PREP
line	NN1	line	SUBST
evident	AJ0	evident	ADJ
in	PRP	in	PREP
Florentine	AJ0	florentine	ADJ
art	NN1	art	SUBST
as	CJS	as	CONJ
against	PRP	against	PREP
the	AT0	the	ART
colourist	NN1	colourist	SUBST
approach	NN1	approach	SUBST
of	PRF	of	PREP
the	AT0	the	ART
Venetians	NN2	venetian	SUBST
,	PUN	,	PUN
a	AT0	a	ART
city	NN1	city	SUBST
on	PRP	on	PREP
water	NN1	water	SUBST
.	PUN	.	PUN

# sentence 544, Texts/A/A0/A04.xml
Does	VDZ	do	VERB
an	AT0	an	ART
English	NN1-AJ0	english	SUBST
liking	VVG-NN1	like	VERB
for	PRP	for	PREP
watercolour	NN1	watercolour	SUBST
spring	NN1	spring	SUBST
from	PRP	from	PREP
the	AT0	the	ART
country	NN1	country	SUBST
's	POS	's	UNC
climate	NN1	climate	SUBST
?	PUN	?	PUN

# sentence 545, Texts/A/A0/A04.xml
Does	VDZ	do	VERB
the	AT0	the	ART
flat	NN1	flat	SUBST
landscape	VVI	landscape	VERB
of	PRF	of	PREP
the	AT0	the	ART
Netherlands	NP0	netherlands	SUBST
impose	VVB	impose	VERB
a	AT0	a	ART
special	AJ0	special	ADJ
sort	NN1	sort	SUBST
of	PRF	of	PREP
vision	NN1	vision	SUBST
on	PRP	on	PREP
Dutch	AJ0	dutch	ADJ
artists	NN2	artist	SUBST
?	PUN	?	PUN

# sentence 546, Texts/A/A0/A04.xml
The	AT0	the	ART
reverse	NN1	reverse	SUBST
of	PRF	of	PREP
the	AT0	the	ART
coin	NN1	coin	SUBST
is	VBZ	be	VERB
internationalism	NN1	internationalism	SUBST
,	PUN	,	PUN
a	AT0	a	ART
feature	NN1	feature	SUBST
,	PUN	,	PUN
some	DT0	some	ADJ
might	VM0	might	VERB
say	VVI	say	VERB
,	PUN	,	PUN
of	PRF	of	PREP
twentieth-century	AJ0	twentieth-century	ADJ
art	NN1	art	SUBST
;	PUN	;	PUN
not	XX0	not	ADV
so	AV0	so	ADV
uncommon	AJ0	uncommon	ADJ
either	AV0	either	ADV
in	PRP	in	PREP
other	AJ0	other	ADJ
periods	NN2	period	SUBST
,	PUN	,	PUN
where	AVQ	where	ADV
art	NN1	art	SUBST
historians	NN2	historian	SUBST
struggle	VVB-NN1	struggle	VERB
heroically	AV0	heroically	ADV
to	TO0	to	PREP
identify	VVI	identify	VERB
differences	NN2	difference	SUBST
between	PRP	between	PREP
the	AT0	the	ART
art	NN1	art	SUBST
of	PRF	of	PREP
one	CRD	one	ADJ
country	NN1	country	SUBST
and	CJC	and	CONJ
another	DT0	another	ADJ
.	PUN	.	PUN

# sentence 547, Texts/A/A0/A04.xml
Some	DT0	some	ADJ
of	PRF	of	PREP
these	DT0	these	ADJ
struggles	NN2	struggle	SUBST
have	VHB	have	VERB
been	VBN	be	VERB
inspired	VVN	inspire	VERB
by	PRP	by	PREP
base	NN1	base	SUBST
motives	NN2	motive	SUBST
—	PUN	—	PUN
desires	VVZ	desire	VERB
to	TO0	to	PREP
appropriate	VVI	appropriate	VERB
art	NN1	art	SUBST
to	PRP	to	PREP
a	AT0	a	ART
national	AJ0	national	ADJ
or	CJC	or	CONJ
a	AT0	a	ART
political	AJ0	political	ADJ
cause	NN1	cause	SUBST
.	PUN	.	PUN

# sentence 548, Texts/A/A0/A04.xml
But	CJC	but	CONJ
some	DT0	some	ADJ
such	DT0	such	ADJ
efforts	NN2	effort	SUBST
can	VM0	can	VERB
have	VHI	have	VERB
sympathy	NN1	sympathy	SUBST
,	PUN	,	PUN
as	CJS	as	CONJ
in	PRP	in	PREP
those	DT0	those	ADJ
stirrings	NN2	stirring	SUBST
of	PRF	of	PREP
national	AJ0	national	ADJ
spirit	NN1	spirit	SUBST
in	PRP	in	PREP
central	AJ0	central	ADJ
Europe	NP0	europe	SUBST
before	PRP	before	PREP
1914	CRD	1914	ADJ
,	PUN	,	PUN
when	AVQ	when	ADV
literature	NN1	literature	SUBST
,	PUN	,	PUN
language	NN1	language	SUBST
and	CJC	and	CONJ
music	NN1	music	SUBST
were	VBD	be	VERB
fuel	NN1	fuel	SUBST
for	PRP	for	PREP
Czech	AJ0	czech	ADJ
,	PUN	,	PUN
Polish	AJ0	polish	ADJ
or	CJC	or	CONJ
Hungarian	AJ0	hungarian	ADJ
aspirations	NN2	aspiration	SUBST
.	PUN	.	PUN

# sentence 549, Texts/A/A0/A04.xml
Consider	VVB	consider	VERB
Czech	AJ0	czech	ADJ
art	NN1	art	SUBST
,	PUN	,	PUN
which	DTQ	which	PRON
might	VM0	might	VERB
be	VBI	be	VERB
said	VVN	say	VERB
to	TO0	to	PREP
have	VHI	have	VERB
existed	VVN	exist	VERB
only	AV0	only	ADV
since	PRP	since	PREP
the	AT0	the	ART
beginning	NN1	beginning	SUBST
of	PRF	of	PREP
the	AT0	the	ART
Czechoslovak	AJ0-NN1	czechoslovak	ADJ
state	NN1-VVB	state	SUBST
after	PRP	after	PREP
the	AT0	the	ART
first	ORD	first	ADJ
World	NN1	world	SUBST
War	NN1	war	SUBST
.	PUN	.	PUN

# sentence 550, Texts/A/A0/A04.xml
The	AT0	the	ART
beauty	NN1	beauty	SUBST
and	CJC	and	CONJ
achievements	NN2	achievement	SUBST
of	PRF	of	PREP
Bohemian	AJ0	bohemian	ADJ
art	NN1	art	SUBST
can	VM0	can	VERB
perhaps	AV0	perhaps	ADV
be	VBI	be	VERB
called	VVN	call	VERB
Czech	AJ0	czech	ADJ
only	AV0	only	ADV
with	PRP	with	PREP
an	AT0	an	ART
effort	NN1	effort	SUBST
,	PUN	,	PUN
but	CJC	but	CONJ
there	EX0	there	PRON
is	VBZ	be	VERB
no	AT0	no	ART
doubt	NN1	doubt	SUBST
of	PRF	of	PREP
the	AT0	the	ART
attachment	NN1	attachment	SUBST
of	PRF	of	PREP
a	AT0	a	ART
people	NN0	people	SUBST
to	PRP	to	PREP
the	AT0	the	ART
heritage	NN1	heritage	SUBST
that	CJT	that	CONJ
they	PNP	they	PRON
can	VM0	can	VERB
rightly	AV0	rightly	ADV
claim	VVI	claim	VERB
.	PUN	.	PUN

# sentence 551, Texts/A/A0/A04.xml
Yet	AV0	yet	ADV
Prague	NP0	prague	SUBST
was	VBD	be	VERB
always	AV0	always	ADV
an	AT0	an	ART
international	AJ0	international	ADJ
city	NN1	city	SUBST
,	PUN	,	PUN
whose	DTQ	whose	PRON
culture	NN1	culture	SUBST
was	VBD	be	VERB
dependent	AJ0	dependent	ADJ
on	PRP	on	PREP
native	AJ0	native	ADJ
and	CJC	and	CONJ
external	AJ0	external	ADJ
traditions	NN2	tradition	SUBST
alike	AV0	alike	ADV
.	PUN	.	PUN

# sentence 552, Texts/A/A0/A04.xml
Let	VVB	let	VERB
us	PNP	we	PRON
walk	VVI	walk	VERB
with	PRP	with	PREP
a	AT0	a	ART
visitor	NN1	visitor	SUBST
through	PRP	through	PREP
the	AT0	the	ART
city	NN1	city	SUBST
,	PUN	,	PUN
a	AT0	a	ART
veteran	NN1	veteran	SUBST
of	PRF	of	PREP
the	AT0	the	ART
Second	ORD	second	ADJ
World	NN1	world	SUBST
War	NN1	war	SUBST
who	PNQ	who	PRON
values	VVZ	value	VERB
it	PNP	it	PRON
as	PRP	as	PREP
one	PNI	one	PRON
which	DTQ	which	PRON
was	VBD	be	VERB
almost	AV0	almost	ADV
unscathed	AJ0	unscathed	ADJ
from	PRP	from	PREP
the	AT0	the	ART
bombing	NN1	bombing	SUBST
which	DTQ	which	PRON
devastated	VVD	devastate	VERB
so	AV0	so	ADV
many	DT0	many	ADJ
European	AJ0	european	ADJ
cities	NN2	city	SUBST
.	PUN	.	PUN

# sentence 553, Texts/A/A0/A04.xml
He	PNP	he	PRON
starts	VVZ	start	VERB
at	PRP	at	PREP
a	AT0	a	ART
medieval	AJ0	medieval	ADJ
Gothic	AJ0	gothic	ADJ
window	NN1	window	SUBST
,	PUN	,	PUN
a	AT0	a	ART
remnant	NN1	remnant	SUBST
of	PRF	of	PREP
the	AT0	the	ART
first	ORD	first	ADJ
university	NN1	university	SUBST
in	PRP	in	PREP
central	AJ0	central	ADJ
Europe	NP0	europe	SUBST
(	PUL	(	PUL
founded	VVN	found	VERB
1348	CRD	1348	ADJ
)	PUR	)	PUR
;	PUN	;	PUN
he	PNP	he	PRON
pauses	VVZ	pause	VERB
at	PRP	at	PREP
the	AT0	the	ART
rebuilt	AJ0	rebuilt	ADJ
Bethlehem	NP0	bethlehem	SUBST
Chapel	NN1	chapel	SUBST
,	PUN	,	PUN
the	AT0	the	ART
site	NN1	site	SUBST
of	PRF	of	PREP
where	AVQ	where	ADV
the	AT0	the	ART
Mass	NN1-NP0	mass	SUBST
was	VBD	be	VERB
first	ORD	first	ADJ
allowed	VVN	allow	VERB
in	PRP	in	PREP
Czech	AJ0-NN1	czech	ADJ
,	PUN	,	PUN
and	CJC	and	CONJ
Jan	NP0	jan	SUBST
Hus	NP0	hus	SUBST
preached	VVD	preach	VERB
before	PRP	before	PREP
being	VBG	be	VERB
burnt	VVN	burn	VERB
for	PRP	for	PREP
heresy	NN1	heresy	SUBST
in	PRP	in	PREP
1413	CRD	1413	ADJ
;	PUN	;	PUN
he	PNP	he	PRON
pays	VVZ	pay	VERB
respects	NN2	respect	SUBST
to	PRP	to	PREP
the	AT0	the	ART
relics	NN2	relic	SUBST
of	PRF	of	PREP
the	AT0	the	ART
Jewish	AJ0	jewish	ADJ
quarter	NN1	quarter	SUBST
with	PRP	with	PREP
its	DPS	it	PRON
ancient	AJ0-NN1	ancient	ADJ
and	CJC	and	CONJ
crowded	AJ0	crowded	ADJ
graveyard	NN1	graveyard	SUBST
;	PUN	;	PUN
to	TO0	to	PREP
cross	VVI	cross	VERB
the	AT0	the	ART
river	NN1	river	SUBST
he	PNP	he	PRON
uses	VVZ	use	VERB
the	AT0	the	ART
Charles	NP0	charles	SUBST
Bridge	NN1	bridge	SUBST
,	PUN	,	PUN
lined	VVN-AJ0	line	VERB
with	PRP	with	PREP
Baroque	NN1	baroque	SUBST
statues	NN2	statue	SUBST
(	PUL	(	PUL
many	DT0	many	ADJ
between	PRP	between	PREP
1700	CRD	1700	ADJ
and	CJC	and	CONJ
1720	CRD	1720	ADJ
)	PUR	)	PUR
,	PUN	,	PUN
and	CJC	and	CONJ
climbs	VVZ	climb	VERB
the	AT0	the	ART
hill	NN1	hill	SUBST
to	PRP	to	PREP
the	AT0	the	ART
Castle	NN1	castle	SUBST
where	AVQ	where	ADV
art	NN1	art	SUBST
and	CJC	and	CONJ
architecture	NN1	architecture	SUBST
of	PRF	of	PREP
all	DT0	all	ADJ
periods	NN2	period	SUBST
again	AV0	again	ADV
further	AV0	further/far	ADV
embellish	VVB	embellish	VERB
the	AT0	the	ART
golden	AJ0	golden	ADJ
city	NN1	city	SUBST
of	PRF	of	PREP
central	AJ0	central	ADJ
Europe	NP0	europe	SUBST
.	PUN	.	PUN

# sentence 554, Texts/A/A0/A04.xml
In	PRP	in	PREP
the	AT0	the	ART
evening	NN1	evening	SUBST
our	DPS	we	PRON
friend	NN1	friend	SUBST
has	VHZ	have	VERB
supper	NN1	supper	SUBST
in	PRP	in	PREP
the	AT0	the	ART
art	UNC	art	UNC
nouveau	UNC	nouveau	UNC
interior	NN1	interior	SUBST
of	PRF	of	PREP
the	AT0	the	ART
Hotel	NN1	hotel	SUBST
Europe	NP0	europe	SUBST
,	PUN	,	PUN
before	PRP	before	PREP
going	VVG	go	VERB
to	PRP	to	PREP
a	AT0	a	ART
performance	NN1	performance	SUBST
at	PRP	at	PREP
the	AT0	the	ART
National	AJ0	national	ADJ
Theatre	NN1	theatre	SUBST
,	PUN	,	PUN
built	VVN-VVD	build	VERB
in	PRP	in	PREP
the	AT0	the	ART
1880s	CRD	1880s	ADJ
as	PRP-CJS	as	PREP
a	AT0	a	ART
monument	NN1	monument	SUBST
to	PRP	to	PREP
the	AT0	the	ART
Czech	AJ0	czech	ADJ
national	AJ0	national	ADJ
spirit	NN1	spirit	SUBST
,	PUN	,	PUN
pinioned	VVD	pinion	VERB
under	PRP	under	PREP
the	AT0	the	ART
Austro-Hungarian	AJ0	austro-hungarian	ADJ
Empire	NN1	empire	SUBST
.	PUN	.	PUN

# sentence 555, Texts/A/A0/A04.xml
As	CJS	as	CONJ
he	PNP	he	PRON
has	VHZ	have	VERB
enjoyed	VVN	enjoy	VERB
his	DPS	he	PRON
day	NN1	day	SUBST
,	PUN	,	PUN
he	PNP	he	PRON
sleeps	VVZ	sleep	VERB
soundly	AV0	soundly	ADV
without	PRP	without	PREP
a	AT0	a	ART
nightmare	NN1	nightmare	SUBST
about	PRP	about	PREP
what	DTQ	what	PRON
was	VBD	be	VERB
specifically	AV0	specifically	ADV
Czechoslovak	AJ0	czechoslovak	ADJ
in	PRP	in	PREP
the	AT0	the	ART
sights	NN2	sight	SUBST
.	PUN	.	PUN

# sentence 556, Texts/A/A0/A04.xml
The	AT0	the	ART
truth	NN1	truth	SUBST
is	VBZ	be	VERB
that	DT0-CJT	that	ADJ
nationality	NN1	nationality	SUBST
in	PRP	in	PREP
art	NN1	art	SUBST
has	VHZ	have	VERB
limited	VVN	limit	VERB
importance	NN1	importance	SUBST
.	PUN	.	PUN

# sentence 557, Texts/A/A0/A04.xml
At	PRP	at	PREP
no	AT0	no	ART
time	NN1	time	SUBST
will	VM0	will	VERB
this	DT0	this	ADJ
be	VBI	be	VERB
more	AV0	more	ADV
true	AJ0	true	ADJ
than	CJS	than	CONJ
in	PRP	in	PREP
the	AT0	the	ART
1990s	CRD	1990s	ADJ
,	PUN	,	PUN
when	AVQ	when	ADV
the	AT0	the	ART
art	NN1	art	SUBST
critic	NN1	critic	SUBST
confronts	VVZ	confront	VERB
an	AT0	an	ART
increasingly	AV0	increasingly	ADV
international	AJ0	international	ADJ
community	NN1	community	SUBST
of	PRF	of	PREP
art	NN1	art	SUBST
.	PUN	.	PUN

# sentence 558, Texts/A/A0/A04.xml
Of	PRF	of	PREP
course	NN1	course	SUBST
,	PUN	,	PUN
surveys	NN2	survey	SUBST
will	VM0	will	VERB
continue	VVI	continue	VERB
to	TO0	to	PREP
be	VBI	be	VERB
written	VVN	write	VERB
about	PRP	about	PREP
American	AJ0	american	ADJ
painting	NN1	painting	SUBST
or	CJC	or	CONJ
German	AJ0	german	ADJ
art	NN1	art	SUBST
,	PUN	,	PUN
British	AJ0	british	ADJ
sculpture	NN1	sculpture	SUBST
or	CJC	or	CONJ
Australian	AJ0	australian	ADJ
print-making	NN1	print-making	SUBST
;	PUN	;	PUN
this	DT0	this	ADJ
fact	NN1	fact	SUBST
of	PRF	of	PREP
publication	NN1	publication	SUBST
does	VDZ	do	VERB
not	XX0	not	ADV
mean	VVI	mean	VERB
that	CJT	that	CONJ
these	DT0	these	ADJ
activities	NN2	activity	SUBST
have	VHB	have	VERB
an	AT0	an	ART
inner	AJ0	inner	ADJ
coherence	NN1	coherence	SUBST
.	PUN	.	PUN

# sentence 559, Texts/A/A0/A04.xml
Any	DT0	any	ADJ
reader	NN1	reader	SUBST
is	VBZ	be	VERB
entitled	AJ0	entitled	ADJ
to	TO0	to	PREP
ask	VVI	ask	VERB
what	DTQ	what	PRON
purpose	NN1	purpose	SUBST
such	DT0	such	ADJ
national	AJ0	national	ADJ
anthologies	NN2	anthology	SUBST
serve	VVB	serve	VERB
;	PUN	;	PUN
their	DPS	they	PRON
best	AJS	good	ADJ
justification	NN1	justification	SUBST
is	VBZ	be	VERB
making	VVG	make	VERB
art	NN1	art	SUBST
more	AV0	more	ADV
accessible	AJ0	accessible	ADJ
,	PUN	,	PUN
enabling	VVG	enable	VERB
those	DT0	those	ADJ
living	AJ0-VVG	living	ADJ
artists	NN2	artist	SUBST
represented	VVN-VVD	represent	VERB
to	TO0	to	PREP
find	VVI	find	VERB
and	CJC	and	CONJ
hold	VVI	hold	VERB
on	AVP	on	ADV
to	PRP	to	PREP
audiences	NN2	audience	SUBST
for	PRP	for	PREP
their	DPS	they	PRON
work	NN1	work	SUBST
.	PUN	.	PUN

# sentence 560, Texts/A/A0/A04.xml
The	AT0	the	ART
reader	NN1	reader	SUBST
can	VM0	can	VERB
beware	VVI	beware	VERB
of	PRF	of	PREP
an	AT0	an	ART
element	NN1	element	SUBST
of	PRF	of	PREP
self-interest	NN1	self-interest	SUBST
in	PRP	in	PREP
such	DT0	such	ADJ
anthologies	NN2	anthology	SUBST
,	PUN	,	PUN
whether	CJS	whether	CONJ
in	PRP	in	PREP
the	AT0	the	ART
form	NN1	form	SUBST
of	PRF	of	PREP
books	NN2	book	SUBST
or	CJC	or	CONJ
exhibitions	NN2	exhibition	SUBST
.	PUN	.	PUN

# sentence 561, Texts/A/A0/A04.xml
For	PRP	for	PREP
one	CRD	one	ADJ
thing	NN1	thing	SUBST
,	PUN	,	PUN
a	AT0	a	ART
government	NN1	government	SUBST
agency	NN1	agency	SUBST
may	VM0	may	VERB
have	VHI	have	VERB
commercial	AJ0	commercial	ADJ
or	CJC	or	CONJ
political	AJ0	political	ADJ
aims	NN2	aim	SUBST
in	PRP	in	PREP
commissioning	NN1-AJ0	commissioning	SUBST
surveys	NN2	survey	SUBST
or	CJC	or	CONJ
anthologies	NN2	anthology	SUBST
.	PUN	.	PUN

# sentence 562, Texts/A/A0/A04.xml
An	AT0	an	ART
international	AJ0	international	ADJ
cultural	AJ0	cultural	ADJ
agreement	NN1	agreement	SUBST
is	VBZ	be	VERB
made	VVN	make	VERB
in	PRP	in	PREP
parallel	NN1-AJ0	parallel	SUBST
with	PRP	with	PREP
a	AT0	a	ART
trading	NN1	trading	SUBST
agreement	NN1	agreement	SUBST
;	PUN	;	PUN
trade	NN1-VVB	trade	SUBST
,	PUN	,	PUN
it	PNP	it	PRON
is	VBZ	be	VERB
hoped	VVN	hope	VERB
,	PUN	,	PUN
will	VM0	will	VERB
follow	VVI	follow	VERB
the	AT0	the	ART
art	NN1	art	SUBST
exhibition	NN1	exhibition	SUBST
.	PUN	.	PUN

# sentence 563, Texts/A/A0/A04.xml
Not	XX0	not	ADV
a	AT0	a	ART
new	AJ0	new	ADJ
situation	NN1	situation	SUBST
,	PUN	,	PUN
for	CJS	for	CONJ
there	EX0	there	PRON
are	VBB	be	VERB
ample	AJ0	ample	ADJ
historical	AJ0	historical	ADJ
parallels	NN2	parallel	SUBST
.	PUN	.	PUN

# sentence 564, Texts/A/A0/A04.xml
For	PRP	for	PREP
the	AT0	the	ART
reader	NN1	reader	SUBST
,	PUN	,	PUN
however	AV0	however	ADV
,	PUN	,	PUN
an	AT0	an	ART
art	NN1	art	SUBST
defined	VVD-VVN	define	VERB
as	AV0	as	ADV
national	AJ0	national	ADJ
,	PUN	,	PUN
made	VVD	make	VERB
as	AV0	as	ADV
cohesive	AJ0	cohesive	ADJ
and	CJC	and	CONJ
marketable	AJ0	marketable	ADJ
as	CJS	as	CONJ
possible	AJ0	possible	ADJ
,	PUN	,	PUN
may	VM0	may	VERB
be	VBI	be	VERB
less	DT0	less	ADJ
than	CJS	than	CONJ
convincing	AJ0	convincing	ADJ
as	PRP-CJS	as	PREP
an	AT0	an	ART
entity	NN1	entity	SUBST
;	PUN	;	PUN
it	PNP	it	PRON
may	VM0	may	VERB
be	VBI	be	VERB
that	CJT-DT0	that	CONJ
within	PRP	within	PREP
a	AT0	a	ART
survey	NN1	survey	SUBST
or	CJC	or	CONJ
an	AT0	an	ART
anthology	NN1	anthology	SUBST
there	EX0	there	PRON
are	VBB	be	VERB
just	AV0	just	ADV
a	AT0	a	ART
limited	AJ0	limited	ADJ
number	NN1	number	SUBST
of	PRF	of	PREP
interesting	AJ0	interesting	ADJ
and	CJC	and	CONJ
attractive	AJ0	attractive	ADJ
works	NN0	works	SUBST
.	PUN	.	PUN

# sentence 565, Texts/A/A0/A04.xml
SURVEYS	NN2	survey	SUBST
OF	PRF	of	PREP
TECHNIQUES	NN2	technique	SUBST

# sentence 566, Texts/A/A0/A04.xml
Surveys	NN2	survey	SUBST
of	PRF	of	PREP
technique	NN1	technique	SUBST
often	AV0	often	ADV
include	VVB	include	VERB
more	AV0	more	ADV
rewarding	AJ0	rewarding	ADJ
art	NN1	art	SUBST
criticism	NN1	criticism	SUBST
than	CJS	than	CONJ
either	AV0	either	ADV
chronologically	AV0	chronologically	ADV
or	CJC	or	CONJ
geographically	AV0	geographically	ADV
based	VVN	base	VERB
books	NN2	book	SUBST
.	PUN	.	PUN

# sentence 567, Texts/A/A0/A04.xml
The	AT0	the	ART
writer	NN1	writer	SUBST
is	VBZ	be	VERB
able	AJ0	able	ADJ
to	TO0	to	PREP
measure	VVI	measure	VERB
artists	NN2	artist	SUBST
not	XX0	not	ADV
only	AV0	only	ADV
against	PRP	against	PREP
each	DT0	each	ADJ
other	AJ0-NN1	other	ADJ
but	CJC	but	CONJ
also	AV0	also	ADV
against	PRP	against	PREP
standards	NN2	standard	SUBST
of	PRF	of	PREP
technical	AJ0	technical	ADJ
achievement	NN1	achievement	SUBST
.	PUN	.	PUN

# sentence 568, Texts/A/A0/A04.xml
Here	AV0	here	ADV
is	VBZ	be	VERB
a	AT0	a	ART
passage	NN1	passage	SUBST
from	PRP	from	PREP
a	AT0	a	ART
classic	AJ0	classic	ADJ
work	NN1-VVB	work	SUBST
on	PRP	on	PREP
etching	NN1-VVG	etching	SUBST
and	CJC	and	CONJ
engraving	NN1-VVG	engraving	SUBST
,	PUN	,	PUN
about	PRP	about	PREP
Dürer	NP0	Dürer	UNC
:	PUN	:	PUN

# sentence 569, Texts/A/A0/A04.xml
He	PNP	he	PRON
was	VBD	be	VERB
solid	AJ0	solid	ADJ
,	PUN	,	PUN
scientific	AJ0	scientific	ADJ
,	PUN	,	PUN
conscious	AJ0	conscious	ADJ
in	PRP	in	PREP
all	DT0	all	ADJ
his	DPS	he	PRON
creating	VVG	create	VERB
,	PUN	,	PUN
learning	VVG	learn	VERB
his	DPS	he	PRON
art	NN1	art	SUBST
from	PRP	from	PREP
masters	NN2	master	SUBST
who	PNQ	who	PRON
were	VBD	be	VERB
still	AV0	still	ADV
in	PRP	in	PREP
the	AT0	the	ART
youth	NN1	youth	SUBST
of	PRF	of	PREP
artistic	AJ0	artistic	ADJ
development	NN1	development	SUBST
,	PUN	,	PUN
his	DPS	he	PRON
whole	AJ0	whole	ADJ
work	NN1	work	SUBST
shows	VVZ	show	VERB
a	AT0	a	ART
progress	NN1	progress	SUBST
towards	PRP	towards	PREP
an	AT0	an	ART
ideal	NN1	ideal	SUBST
which	DTQ	which	PRON
the	AT0	the	ART
trammels	NN2	trammel	SUBST
of	PRF	of	PREP
Gothic	AJ0	gothic	ADJ
tradition	NN1	tradition	SUBST
never	AV0	never	ADV
left	VVD-VVN	leave	VERB
him	PNP	he	PRON
free	AJ0	free	ADJ
to	TO0	to	PREP
attain	VVI	attain	VERB
without	PRP	without	PREP
a	AT0	a	ART
struggle	NN1	struggle	SUBST
.	PUN	.	PUN

# sentence 570, Texts/A/A0/A04.xml
By	PRP	by	PREP
the	AT0	the	ART
very	AJ0	very	ADJ
energy	NN1	energy	SUBST
spent	VVN-VVD	spend	VERB
in	PRP-AVP	in	PREP
its	DPS	it	PRON
realisation	NN1	realisation	SUBST
,	PUN	,	PUN
his	DPS	he	PRON
accomplishment	NN1	accomplishment	SUBST
is	VBZ	be	VERB
all	AV0	all	ADV
the	AT0	the	ART
more	AV0	more	ADV
intense	AJ0	intense	ADJ
in	PRP	in	PREP
its	DPS	it	PRON
expression	NN1	expression	SUBST
.	PUN	.	PUN

# sentence 571, Texts/A/A0/A04.xml
He	PNP	he	PRON
recognised	VVD	recognise	VERB
the	AT0	the	ART
truest	AJS	true	ADJ
limits	NN2	limit	SUBST
of	PRF	of	PREP
the	AT0	the	ART
medium	NN1	medium	SUBST
in	PRP	in	PREP
which	DTQ	which	PRON
he	PNP	he	PRON
worked	VVD	work	VERB
,	PUN	,	PUN
never	AV0	never	ADV
allowed	VVN	allow	VERB
technical	AJ0	technical	ADJ
virtuosity	NN1	virtuosity	SUBST
to	TO0	to	PREP
have	VHI	have	VERB
the	AT0	the	ART
better	AJC	good	ADJ
of	PRF	of	PREP
the	AT0	the	ART
central	AJ0	central	ADJ
aim	NN1	aim	SUBST
of	PRF	of	PREP
significant	AJ0	significant	ADJ
composition	NN1	composition	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
established	VVD	establish	VERB
a	AT0	a	ART
balanced	AJ0	balanced	ADJ
style	NN1	style	SUBST
which	DTQ	which	PRON
remains	VVZ	remain	VERB
the	AT0	the	ART
most	AV0	most	ADV
perfect	AJ0	perfect	ADJ
model	NN1	model	SUBST
of	PRF	of	PREP
the	AT0	the	ART
line-engraver	NN1	line-engraver	SUBST
's	POS	's	UNC
art	NN1	art	SUBST
.	PUN	.	PUN

# sentence 572, Texts/A/A0/A04.xml
The	AT0	the	ART
author	NN1	author	SUBST
is	VBZ	be	VERB
the	AT0	the	ART
English	AJ0-NN1	english	ADJ
scholar	NN1	scholar	SUBST
Arthur	NP0	arthur	SUBST
Hind	AJ0-NN1	hind	ADJ
.	PUN	.	PUN

# sentence 573, Texts/A/A0/A04.xml
His	DPS	he	PRON
working	NN1	working	SUBST
life	NN1	life	SUBST
was	VBD	be	VERB
spent	VVN	spend	VERB
in	PRP	in	PREP
the	AT0	the	ART
British	AJ0	british	ADJ
Museum	NN1	museum	SUBST
,	PUN	,	PUN
whose	DTQ	whose	PRON
print	NN1	print	SUBST
collection	NN1	collection	SUBST
was	VBD	be	VERB
his	DPS	he	PRON
special	AJ0	special	ADJ
care	NN1	care	SUBST
.	PUN	.	PUN

# sentence 574, Texts/A/A0/A04.xml
He	PNP	he	PRON
first	ORD	first	ADJ
published	VVD	publish	VERB
a	AT0	a	ART
short	AJ0	short	ADJ
history	NN1	history	SUBST
at	PRP	at	PREP
the	AT0	the	ART
beginning	NN1	beginning	SUBST
of	PRF	of	PREP
the	AT0	the	ART
century	NN1	century	SUBST
,	PUN	,	PUN
but	CJC	but	CONJ
the	AT0	the	ART
passage	NN1	passage	SUBST
quoted	VVN	quote	VERB
comes	VVZ	come	VERB
from	PRP	from	PREP
the	AT0	the	ART
enlarged	AJ0	enlarged	ADJ
edition	NN1	edition	SUBST
of	PRF	of	PREP
1923	CRD	1923	ADJ
.	PUN	.	PUN

# sentence 575, Texts/A/A0/A04.xml
In	PRP	in	PREP
discussing	VVG	discuss	VERB
Dürer	NP0-NN1	Dürer	UNC
,	PUN	,	PUN
he	PNP	he	PRON
